0.0001;0;0;0;0;0;0.0001;0;0.0002;0.0001;0;0.0001;0.0001;0.0002;0.0005;0.0002;0.0001;0.0002;0.0001;0.0002;0.0002;0.0001;0.0002;0.0001;0.0001;0.0001;0.0001;1.0001;0.0001;0.0001;0.0001;0.0001;0.0002;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0002;0.0001;0.0001;0;0.0001;0.0001;0.0019;0.0115;0.0002;0.0001;0.0002;0.0002;0.0001;0;0.0001;0.0002;0.0009;0;0.0002;0.0002;0.0016;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0.0003;0.0001;0.0003;0.0001;0.0001;0.0002;0.0004;0.0001;0.0003;0.0009;0.0008;0.0014;0.0003;0.0004;0.0004;0.0017;0.0003;0.0005;0.0006;0.0004;0.0007;0.0003;0.0006;0.0003;0.0004;0.0006;0.0002;0.0005;0.0005;1.1449;0.2567;0.0638;0.0007;0.0044;0.0005;0.0008;0.0014;0.0009;0.0023;0.0005;0.0005;0.0043;0.0073;0.001;0.0015;0.034;0.0008;0.0021;0.0008;0.0004;0.0006;0.0016;0.002;0.0006;0.0014;0.0043;0.0008;0.0006;0.0003;0.0009;0.0028;0.0008;0.0005;0.0021;0.0014;0.0027;0
0;0;0.0001;0;0;0.0001;0.0001;0;0.0001;0.0004;0.0013;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0;0.0001;0.0001;0.0001;0.0001;0;0;0.0001;0.0001;0.0001;0.0001;0.001;1.005;0.0001;0.0001;0.0001;0.0003;0.0001;0.0001;0;0.0001;0.0002;0.0001;0.0023;0.0034;0.0004;0.0001;0.0009;0.0003;0.0002;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0002;0.0067;0.0005;0.0008;0.0001;0.0001;0.0094;0.0021;0.0014;0.0002;0.004;0.0004;0
0;0;0;0;0;0;0.0001;0;0.0001;0.0008;0;0.0001;0.0001;0.0001;0.0001;0.0001;0;0.0001;0;0;0.0001;0.0001;0.0001;0;0;0.0001;0;0.0001;0;0.0001;0.0094;1.1366;0;0.0001;0.0002;0;0;0;0;0.0001;0.0002;0.0001;0.0001;0.0001;0.0011;0.0002;0.0002;0.0009;0.0004;0;0.0001;0.0001;0.0001;0.0002;0.0001;0.0048;0.0001;0.0001;0;0.0001;0.0023;0.0008;0;0;0.0001;0.0002;0
0.0002;0.0002;0.0003;0.0003;0.0002;0.0007;0.0005;0.0001;0.0005;0.0006;0.0002;0.0011;0.0006;0.0005;0.0005;0.0005;0.0003;0.0007;0.0004;0.0004;0.0007;0.0003;0.0006;0.0003;0.0185;0.0027;0.0002;0.0004;0.0002;0.0004;0.0004;0.0005;1.1131;0.0003;0.0005;0.0003;0.0002;0.0004;0.0004;0.0005;0.0009;0.0004;0.0005;0.0232;0.0016;0.3863;0.0066;0.0005;0.0002;0.0505;0.0003;0.0007;0.0005;0.0003;0.0003;0.0018;0.0016;0.0009;0.0057;0.0002;0.0083;0.0007;0.0038;0.0012;0.002;0.0069;0
0.0036;0.0013;0.0249;0.0021;0.0015;0.0019;0.005;0.0014;0.0041;0.0028;0.0071;0.0027;0.0041;0.006;0.0133;0.0252;0.0049;0.0222;0.0079;0.0176;0.0288;0.0152;0.0394;0.0067;0.0167;0.0358;0.0042;0.0158;0.0513;0.0138;0.0145;0.0167;0.0086;1.1525;0.0021;0.0086;0.0048;0.011;0.0066;0.0149;0.0142;0.0043;0.0054;0.0073;0.004;0.0157;0.0053;0.0468;0.0105;0.0056;0.009;0.016;0.01;0.0062;0.015;0.0139;0.0155;0.0148;0.004;0.0121;0.0105;0.0102;0.0093;0.0024;0.0116;0.0127;0
0.0172;0.0458;0.0155;0.0169;0.0134;0.0348;0.0217;0.0089;0.0218;0.0146;0.0079;0.0376;0.0316;0.0197;0.0216;0.0295;0.0108;0.0186;0.027;0.0147;0.0366;0.029;0.0155;0.0107;0.0179;0.0302;0.0134;0.0172;0.0076;0.0161;0.0087;0.0101;0.0212;0.0167;1.0129;0.0081;0.0148;0.0076;0.0083;0.1052;0.1015;0.0154;0.0139;0.0177;0.0065;0.0146;0.0104;0.1932;0.0125;0.0197;0.0172;0.017;0.0108;0.093;0.0211;0.0166;0.008;0.0032;0.0116;0.0155;0.0127;0.0034;0.0026;0.0038;0.0085;0.0183;0
0.05;0.005;0.0006;0.0017;0.0023;0.0006;0.0013;0.0001;0.0066;0.0028;0.0188;0.0142;0.0004;0.0012;0.0034;0.0011;0.0018;0.0067;0.0027;0.0026;0.0018;0.0022;0.0086;0.0014;0.0201;0.0064;0.0056;0.0104;0.001;0.0094;0.0055;0.0091;0.0106;0.0057;0.0009;1.0454;0.0148;0.018;0.0125;0.0041;0.0083;0.0038;0.0025;0.0055;0.0053;0.0105;0.0058;0.0011;0.0008;0.0017;0.0003;0.0007;0.0009;0.0003;0.0003;0.0004;0.0004;0.0002;0.0003;0.0003;0.0009;0.0009;0.0003;0.0011;0.0051;0.0016;0
0.0066;0.0011;0.0011;0.0005;0.0007;0.0008;0.0023;0.0003;0.0031;0.0017;0.0058;0.0229;0.0023;0.005;0.0044;0.0032;0.0017;0.006;0.0026;0.0064;0.0034;0.0014;0.0071;0.0061;0.0041;0.0047;0.0018;0.0043;0.003;0.0068;0.0043;0.005;0.0042;0.0277;0.0031;0.027;1.0165;0.0062;0.0074;0.016;0.0051;0.0064;0.0052;0.0127;0.0068;0.0178;0.0051;0.0044;0.0012;0.0083;0.0031;0.0042;0.0035;0.0017;0.0028;0.0012;0.0013;0.0007;0.0012;0.0008;0.0082;0.0177;0.0043;0.03;0.098;0.0243;0
0.0001;0.0001;0.0002;0.0001;0.0001;0.0001;0.0002;0.0001;0.0001;0.0003;0.0001;0.0001;0.0002;0.0002;0.0002;0.0002;0.0001;0.0002;0.0001;0.0001;0.0002;0.0001;0.0002;0.0001;0.0001;0.0003;0.0001;0.0002;0.0002;0.0002;0.0003;0.0014;0.0005;0.0008;0.0002;0.0001;0.0002;1.0043;0.0002;0.0002;0.0002;0.0001;0.0009;0.0003;0.0262;0.0003;0.0001;0.0004;0.0002;0.0005;0.0002;0.0001;0.0001;0.0011;0.0002;0.0001;0.0001;0.0001;0.0002;0.0003;0.0001;0.0001;0;0.0001;0.0001;0.0007;0
