1.00397;0.00014;0.00016;0.00027;0.00026;0.00038;0.00399;0.00033;0.0005;0.00004;0.00008;0.0002;0.00026;0.0016;0.00052;0.00062;0.00061;0.00739;0.00124;0.00076;0.00043;0.00073;0.01197;0.00128;0.00046;0.02769;0.00032;0.2471; -   ;0.02335;0.00203;0.00144;0.00145;0.00023;0.00019;0.00026;0.00034;0.01106;0.00027;0.0002;0.00021;0.00018;0.0002;0.00018;0.00034;0.00114;0.00024;0.00011;0.00019;0.00033;0.0002;0.00361;0.00175;0.00029;0.00025;0.00009;0.00006;0.00013;0.00004;0.00016;0.00015;0.00022;0.00011;0.0002;0.00034;0.00029;0
0.00102;1.00552;0.00038;0.00592;0.00103;0.02084;0.01861;0.00056;0.01197;0.00005;0.00011;0.0009;0.00102;0.00627;0.00453;0.00385;0.02183;0.00509;0.00261;0.00427;0.00075;0.00178;0.00079;0.00042;0.04368;0.02941;0.01332;0.00061; -   ;0.00017;0.00011;0.0007;0.00032;0.00013;0.00016;0.00019;0.0005;0.00012;0.00011;0.00013;0.0002;0.00028;0.00014;0.00011;0.00011;0.00014;0.00015;0.00007;0.0002;0.00017;0.00007;0.0011;0.00322;0.00016;0.00012;0.0001;0.00007;0.00012;0.00006;0.0003;0.00005;0.00019;0.00011;0.00016;0.00014;0.00092;0
0.00069;0.00031;1.00035;0.00072;0.0008;0.00805;0.05732;0.0022;0.00147;0.00006;0.00011;0.0006;0.0007;0.01896;0.00126;0.00108;0.00101;0.01516;0.00139;0.00083;0.00092;0.00101;0.001;0.00087;0.00176;0.00079;0.00035;0.00105;;0.00046;0.00029;0.00212;0.00076;0.00035;0.0003;0.00034;0.00034;0.00032;0.00031;0.0003;0.00036;0.00034;0.00026;0.00023;0.00037;0.00035;0.00034;0.00016;0.00027;0.00033;0.00014;0.00191;0.00486;0.00042;0.00025;0.00012;0.00009;0.0002;0.00006;0.00018;0.00007;0.0003;0.00019;0.00029;0.00022;0.00056;0
0.00011;0.00007;0.00008;1.0657;0.00014;0.0009;0.00087;0.00012;0.00022;0.00002;0.00003;0.00015;0.00019;0.00047;0.00022;0.00027;0.00023;0.00043;0.00078;0.00049;0.0002;0.00064;0.00027;0.00021;0.00022;0.04373;0.00013;0.01146; -   ;0.0001;0.00008;0.00013;0.00011;0.00009;0.00008;0.00013;0.00009;0.00008;0.00008;0.00008;0.0001;0.00009;0.00009;0.00006;0.00009;0.00009;0.0001;0.00005;0.00008;0.0001;0.00005;0.00237;0.00294;0.00012;0.00008;0.00005;0.00004;0.00008;0.00003;0.0001;0.00005;0.00015;0.0001;0.00012;0.00015;0.00045;0
0.00012;0.00009;0.00011;0.00017;1.07048;0.00016;0.00305;0.00012;0.00377;0.00006;0.00014;0.00017;0.00022;0.00235;0.00161;0.00547;0.29325;0.00235;0.01033;0.00031;0.00027;0.002;0.0037;0.00031;0.01304;0.00554;0.00017;0.00038; -   ;0.0002;0.00016;0.00026;0.00017;0.00018;0.00022;0.00038;0.00511;0.00013;0.0002;0.0002;0.00018;0.00013;0.00024;0.00013;0.00015;0.0002;0.00018;0.00008;0.00015;0.00018;0.00008;0.00127;0.00229;0.00019;0.00015;0.00008;0.00005;0.0001;0.00004;0.00017;0.00004;0.00016;0.00009;0.00016;0.00011;0.00045;0
0.04433;0.01236;0.10099;0.03442;0.04326;1.02694;0.00877;0.02095;0.00169;0.00043;0.00116;0.03474;0.0387;0.00318;0.001;0.00113;0.01263;0.00323;0.00272;0.00431;0.02649;0.00156;0.00698;0.00935;0.00326;0.00412;0.00126;0.01247; -   ;0.0015;0.00032;0.00063;0.00935;0.00037;0.00147;0.00152;0.00056;0.0009;0.00026;0.00085;0.00372;0.00797;0.00101;0.00103;0.00032;0.0015;0.0003;0.00029;0.00351;0.00199;0.00015;0.00086;0.00134;0.00051;0.00032;0.00009;0.00006;0.00012;0.0001;0.00013;0.00028;0.0002;0.00012;0.00023;0.00017;0.00034;0
0.00211;0.00086;0.00462;0.00176;0.00219;0.00149;1.02702;0.00252;0.00977;0.00015;0.00025;0.00325;0.00367;0.33221;0.00683;0.00354;0.00126;0.26337;0.01539;0.00082;0.00167;0.00696;0.00578;0.00105;0.00736;0.00444;0.00057;0.00129; -   ;0.00182;0.00052;0.03149;0.00104;0.00055;0.00042;0.00052;0.00047;0.00042;0.0004;0.00045;0.00076;0.00099;0.00042;0.00036;0.00036;0.00052;0.00069;0.00028;0.00076;0.00076;0.00057;0.02361;0.08055;0.00111;0.00105;0.0006;0.00073;0.00127;0.00053;0.00186;0.00042;0.00276;0.0023;0.00186;0.00098;0.00528;0
0.00102;0.00025;0.00147;0.00058;0.00067;0.00052;0.00029;1.02609;0.00022;0.00012;0.00032;0.00061;0.00073;0.00021;0.00022;0.00035;0.00038;0.00022;0.00019;0.00028;0.00053;0.00019;0.00032;0.00033;0.00021;0.00034;0.00029;0.00051; -   ;0.00901;0.00084;0.00072;0.18316;0.00022;0.00037;0.00016;0.00036;0.00847;0.00019;0.0008;0.00058;0.00023;0.00021;0.00013;0.00038;0.02113;0.0002;0.00008;0.00016;0.01787;0.00021;0.00015;0.00015;0.00028;0.00017;0.00005;0.00005;0.00008;0.00049;0.00007;0.00019;0.00012;0.00025;0.00017;0.00021;0.00058;0
0.00022;0.00016;0.00036;0.00029;0.00027;0.00027;0.00359;0.00033;1.22052;0.00015;0.00025;0.00325;;0.33221;0.00683;0.00354;0.00126;0.26337;0.01539;0.00082;0.00167;0.00696;0.00578;0.00105;0.00736;0.00444;0.00057;0.00129; -   ;0.00182;0.00052;0.03149;0.00104;0.00055;0.00042;0.00052;0.00047;0.00042;0.0004;0.00045;0.00076;0.00099;0.00042;0.00036;0.00036;0.00052;0.00069;0.00028;0.00076;0.00076;0.00057;0.02361;0.08055;0.00111;0.00105;0.0006;0.00073;0.00127;0.00053;0.00186;0.00042;0.00276;0.0023;0.00186;0.00098;0.00528;0
0.00563;0.00428;0.00965;0.00532;0.00534;0.01017;0.00435;0.00638;0.00605;1.00185;0.00194;0.00612;0.00889;0.00376;0.00435;0.00846;0.00453;0.00506;0.00374;0.00444;0.00476;0.00398;0.0049;0.00524;0.00399;0.0056;0.00625;0.00969; -   ;0.007;0.00353;0.00457;0.0065;0.00934;0.21497;0.00449;0.00423;0.00523;0.00455;0.04713;0.01357;0.00582;0.00345;0.00356;0.00242;0.00402;0.00539;0.03813;0.00567;0.00462;0.0088;0.00521;0.00427;0.03746;0.02111;0.00264;0.00136;0.00184;0.00214;0.0041;0.00125;0.00666;0.00082;0.00274;0.00183;0.00597;0
0.00252;0.00192;0.00433;0.00239;0.0024;0.00456;0.00195;0.00286;0.00271;0.44935;1.25087;0.00274;0.00399;0.00169;0.00195;0.0038;0.00203;0.00227;0.00168;0.00199;0.00213;0.00178;0.0022;0.00235;0.00179;0.00251;0.0028;0.00435; -   ;0.00314;0.00158;0.00205;0.00291;0.00419;0.09642;0.00201;0.0019;0.00235;0.00204;0.02114;0.00609;0.00261;0.00155;0.0016;0.00108;0.0018;0.00242;0.0171;0.00254;0.00207;0.00395;0.00234;0.00191;0.0168;0.00947;0.00118;0.00061;0.00082;0.00096;0.00184;0.00056;0.00299;0.00037;0.00123;0.00082;0.00268;0
0.00036;0.0002;0.00062;0.0004;0.0004;0.00234;0.0006;0.00082;0.00048;0.00081;0.00031;1.01348;0.01596;0.00046;0.00046;0.00069;0.00051;0.00047;0.00034;0.00043;0.00048;0.00037;0.00046;0.00047;0.00041;0.00051;0.0004;0.00065; -   ;0.00036;0.00066;0.00036;0.00158;0.00044;0.00097;0.00032;0.0003;0.00054;0.00046;0.00065;0.00429;0.22165;0.02296;0.02461;0.00187;0.00623;0.00141;0.00037;0.00039;0.01684;0.00019;0.00022;0.0003;0.00069;0.00031;0.00015;0.00019;0.00014;0.00048;0.00016;0.00007;0.00022;0.00008;0.00018;0.00012;0.00053;0
0.00434;0.00127;0.00983;0.00337;0.00422;0.00271;0.0009;0.00208;0.00025;0.00041;0.00016;0.00662;1.00774;0.00037;0.00018;0.00023;0.00131;0.00039;0.00032;0.0005;0.00264;0.00022;0.00075;0.001;0.00038;0.00052;0.00051;0.00147; -   ;0.00023;0.00009;0.00017;0.00103;0.00011;0.00046;0.00237;0.00093;0.00018;0.00013;0.01094;0.08164;0.00154;0.00053;0.00024;0.00015;0.00034;0.00013;0.00008;0.00045;0.01894;0.00007;0.00016;0.00019;0.00026;0.00013;0.00004;0.00003;0.00005;0.00052;0.00006;0.00004;0.00007;0.00002;0.00012;0.00005;0.00043;0
0.00049;0.00046;0.00101;0.00049;0.00064;0.00053;0.0233;0.00173;0.02789;0.00014;0.00024;0.00205;0.00234;1.05156;0.01956;0.00879;0.00085;0.00939;0.00224;0.00062;0.00071;0.00171;0.00103;0.00072;0.01665;0.00779;0.00056;0.00082; -   ;0.00043;0.00034;0.0015;0.00067;0.00052;0.00039;0.0005;0.00047;0.00039;0.00034;0.00042;0.00062;0.00073;0.00041;0.00034;0.00033;0.0004;0.00067;0.0003;0.00073;0.00073;0.00059;0.04371;0.07742;0.00087;0.00105;0.00081;0.00085;0.00144;0.00061;0.00244;0.00052;0.003;0.00226;0.00193;0.00112;0.00899;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.00002;0;0; -   ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00002;0.00008;0;0;0;0;0;0;0;0;0;0;0;0;0.00009;0
0.00038;0.00027;0.0005;0.00058;0.00046;0.00053;0.0106;0.0003;0.01413;0.00016;0.00037;0.00238;0.00404;0.004;0.00596;1.0411;0.00153;0.00335;0.00085;0.0008;0.00074;0.0008;0.00099;0.00082;0.04516;0.00151;0.00095;0.00126; -   ;0.00087;0.00207;0.00115;0.00113;0.00085;0.00057;0.00063;0.00059;0.00055;0.00077;0.00073;0.00104;0.00132;0.00326;0.00125;0.00072;0.0018;0.0013;0.00041;0.00105;0.00266;0.00021;0.00309;0.00326;0.00057;0.00034;0.0002;0.00015;0.00025;0.00016;0.00049;0.00016;0.00041;0.00018;0.00047;0.00035;0.00117;0
